exercise_id,exercise_name,movement_pattern,aether_pattern,aether_node,contraindicated_populations,load_standard_band,load_band_primary,load_band_range,plyo_contacts,e_node,intensity_vmax,fv_zones,is_plyometric,is_sprint
EX_01418,"Movement Preparation, Mobility, Lower Body Push, Lower, Push",Push,Push-Horizontal,C,,Band1,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01419,Overhead Squat - with Abduction (Heel Lift - Mini Band - Dowel),Squat,Squat-Bilateral,B,,Band1,Band_1,0-2,,E0,,Zone_6,False,False
EX_01420,Overhead Squat - with Abduction (Mini Band - Dowel - Vibration),Squat,Squat-Bilateral,B,,Band1,Band_1,0-2,,E0,,Zone_6,False,False
EX_01421,Overhead Squat - with Abduction (Mini Band - Dowel),Squat,Squat-Bilateral,B,,Band1,Band_1,0-2,,E0,,Zone_6,False,False
EX_01422,Overhead Tricep Extension - Assisted Stance (TRX),Other,Other,A,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01423,Overhead Triceps Extension - High Split Cable (Rope),Other,Other,A,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01424,Overhead Walk Single Arm with One KB,Walk,Locomotion-Linear,A,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01425,Pallof Press - Band,Press,Push-Horizontal,C,,Band1,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01426,Palloff Press,Press,Push-Horizontal,C,,Band1,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01427,Parallel Rotational Throw - Standing NCM Tubing,Row,Pull-Horizontal,C,,Band1,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01428,Parallel Rotational Throw - Standing Tubing,Row,Pull-Horizontal,C,,Band1,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01429,Partner Resisted Leg Curl,Other,Other,A,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01430,Partner Resisted Leg Curl - Eccentric,Other,Other,A,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01431,Pec Stretch (Stability Ball),Stretch,Mobility-Static,A,,,Band_0,0-0,,E0,,Zone_8,False,False
EX_01432,Pec Stretch - at 135' (Desk),Stretch,Mobility-Static,A,,,Band_0,0-0,,E0,,Zone_8,False,False
EX_01433,Pec Stretch - at 45' (Desk),Stretch,Mobility-Static,A,,,Band_0,0-0,,E0,,Zone_8,False,False
EX_01434,Pec Stretch - at 90' (Desk),Stretch,Mobility-Static,A,,,Band_0,0-0,,E0,,Zone_8,False,False
EX_01435,Pec Stretch - Rack,Stretch,Mobility-Static,A,,,Band_0,0-0,,E0,,Zone_8,False,False
EX_01436,Pendlay Row,Row,Pull-Horizontal,B,,Band1,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01437,Perpendicular Rotational Throw - Standing NCM Tubing,Row,Pull-Horizontal,C,,Band1,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01438,Perpendicular Rotational Throw - Standing Tubing,Row,Pull-Horizontal,C,,Band1,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01439,Pigeon Pose Stretch,Stretch,Mobility-Static,A,,,Band_0,0-0,,E0,,Zone_8,False,False
EX_01440,Pillar Bridge,Bridge,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01441,Pillar Bridge (Lower Vibration),Bridge,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01442,Pillar Bridge (Vibration),Bridge,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01443,Pillar Bridge - Kneeling,Bridge,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01444,Pillar Bridge - Kneeling with Arm Lift,Bridge,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01445,Pillar Bridge - Rolling,Bridge,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01446,Pillar Bridge - Shoulder Flexion (Foam Roll @ Ankles),Bridge,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01447,Pillar Bridge - Shoulder Flexion (Foam Roll @ Knees),Bridge,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01448,Pillar Bridge - Shoulder Flexion Feet in TRX,Bridge,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01449,Pillar Bridge - w/ Hip Flexion Alternating (Forearms on Bench - Slide),Bridge,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01450,Pillar Bridge - with 1 Arm Pull Down Cable,Row,Pull-Horizontal,C,,Band2,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01451,Pillar Bridge - with 1 Arm Pull Down Tubing,Row,Pull-Horizontal,C,,Band1,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01452,Pillar Bridge - with Arm Lift,Bridge,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01453,Pillar Bridge - with Arm Lift (Feet Narrow),Row,Pull-Horizontal,B,,Band1,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01454,Pillar Bridge - with Arm Lift (Vibration),Bridge,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01455,Pillar Bridge - with Hip Flexion (Stability Ball),Bridge,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01456,Pillar Bridge - with Leg Lift,Bridge,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01457,Pillar Bridge - with Leg Lift (Lower Vibration),Bridge,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01458,Pillar Bridge - with Leg Lift (Vibration),Bridge,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01459,Pillar Bridge Running (Slide - Vibration),Run,Locomotion-Linear,A,,Band1,Band_1,0-2,,E0,90.0,Zone_4,False,True
EX_01460,Pillar Bridge to 1 Arm Pull Down - Cable,Row,Pull-Horizontal,C,,Band2,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01461,Pillar Bridge to Plank,Plank,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01462,Pillar Bridge to Plank - Kneeling,Plank,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01463,Pillar Bridge to Push Up,Push,Push-Horizontal,C,,Band1,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01464,Pillar Bridge to Push Up - Kneeling,Push,Push-Horizontal,C,,Band1,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01465,Pillar Bridge to Vertical Row - Cable (Vibration),Row,Pull-Horizontal,B,,Band1,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01466,Pillar Bridge w/Shoulder Flexion/Extension (Slides),Bridge,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01467,Pillar Bridge with Hip Flexion - 1 Leg (Slide - Vibration),Bridge,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01468,Pillar Bridge with Hip Flexion - Alternating (Slide - Vibration),Bridge,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01469,Pillar March (TRX),Other,Other,A,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01470,Pillar March - Lateral,Other,Other,A,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01471,Pillar March - Lateral (Slow),Other,Other,A,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01472,Pillar March - Linear,Other,Other,A,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01473,Pillar March - Linear (Slow),Other,Other,A,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01474,Pillar March - MB (Overhead),Other,Other,A,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01475,Pillar March - Medicine Ball,Other,Other,A,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01476,Pillar March - Resisted (Shoulders),Other,Other,A,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01477,Pillar March - Resisted (Waist),Other,Other,A,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01478,Pillar March - Sled Resisted (waist),Other,Other,A,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01479,Pillar March - Straight Leg Linear,Other,Other,A,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01480,Pillar Skip - In Place,Skip,Locomotion-Linear,A,,Band1,Band_1,0-2,1.0,E2,,Zone_3,True,False
EX_01481,Pillar Skip - Lateral,Skip,Locomotion-Linear,A,,Band1,Band_1,0-2,1.0,E2,,Zone_3,True,False
EX_01482,Pillar Skip - Linear,Skip,Locomotion-Linear,A,,Band1,Band_1,0-2,1.0,E2,,Zone_3,True,False
EX_01483,Pillar Skip - Med Ball (Goblet),Skip,Locomotion-Linear,A,,Band1,Band_1,0-2,1.0,E2,,Zone_3,True,False
EX_01484,Pillar Skip - Sled Resisted (Waist),Skip,Locomotion-Linear,A,,Band1,Band_1,0-2,1.0,E2,,Zone_3,True,False
EX_01485,Pillar Skip - Straight Leg Linear,Skip,Locomotion-Linear,A,,Band1,Band_1,0-2,1.0,E2,,Zone_3,True,False
EX_01486,Pistol Squat,Squat,Squat-Bilateral,B,,Band1,Band_1,0-2,,E0,,Zone_6,False,False
EX_01487,Plank,Plank,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01488,Plank (Desk),Plank,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01489,Plank - Kneeling,Plank,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01490,Plank - Kneeling with Arm Lift,Plank,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01491,Plank - Kneeling with Shoulder Flexion (Slides),Plank,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01492,Plank - w/ Arm Lift Alternating (Desk),Plank,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01493,Plank - w/ Hip Flexion (Same Side),Plank,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01494,Plank - w/ Leg Lift Alternating (Desk),Plank,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01495,Plank - Walking,Walk,Locomotion-Linear,A,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01496,Plank - with 1 Arm Row Dumbbell alternating,Row,Pull-Horizontal,C,Youth,Band3,Band_3,2-4,,E0,,"Zone_1,Zone_6",False,False
EX_01497,Plank - with Arm Lift,Plank,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01498,Plank - with Arm Lift (Feet Wide),Plank,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01499,Plank - with Arm Lift Kneeling same side,Plank,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01500,Plank - with Hip Flexion (Slides),Plank,Core-Stability,B,,Band1,Band_1,0-2,,E0,,Zone_5,False,False
EX_01501,Plank - with Hip Flexion (Stability Ball),Plank,Core-Stability,B,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_01502,Plank - With Hip Flexion (TRX),Plank,Core-Stability,B,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_01503,Plank - with Hip Flexion (Vibration),Plank,Core-Stability,B,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_01504,Plank - with Hip Flexion 1 Leg (Slide),Plank,Core-Stability,B,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_01505,Plank - with Hip Flexion Alternating (Slide),Plank,Core-Stability,B,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_01506,Plank - with Hip Flexion to Knee Flexion,Plank,Core-Stability,B,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_01507,Plank - with Hip Flexion to Knee Flexion (Vibration),Plank,Core-Stability,B,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_01508,Plank - with Shoulder Tap,Plank,Core-Stability,B,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_01509,Plank - with Shoulder Tap (Vibration),Plank,Core-Stability,B,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_01510,Plank - withShoulder Flexion (Slides),Plank,Core-Stability,B,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_01511,Plank DB Pull Through,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01512,Plank Diagonals,Plank,Core-Stability,B,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_01513,Plank from Push-Up,Push,Push-Horizontal,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01514,Plank from Push-Up Diagonals,Push,Push-Horizontal,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01515,Plank from Push-Up with Knee Flexion,Push,Push-Horizontal,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01516,Plank from Push-Up with Leg Extension,Push,Push-Horizontal,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01517,Plank Open Ups,Plank,Core-Stability,B,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_01518,Plank Row with DB,Row,Pull-Horizontal,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01519,Plank Row with KB,Row,Pull-Horizontal,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01520,Plank Running (Dynamic),Run,Locomotion-Linear,A,,,Band_1,0-2,,E0,90.0,Zone_4,False,True
EX_01521,Plank Running (Medicine Ball),Run,Locomotion-Linear,A,,,Band_1,0-2,,E0,90.0,Zone_4,False,True
EX_01522,Plank Running (Slide),Run,Locomotion-Linear,A,,,Band_1,0-2,,E0,90.0,Zone_4,False,True
EX_01523,Plank to Down Dog to side open,Plank,Core-Stability,B,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_01524,Plank to Pike (TRX),Plank,Core-Stability,B,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_01525,Plank Toe Touch,Plank,Core-Stability,B,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_01526,Plank with Knee Flexion,Plank,Core-Stability,B,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_01527,Plank with Leg Extension,Plank,Core-Stability,B,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_01528,Plank with Pull Through Kettlebell,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01529,Plank with Shoulder Tap - Kneeling same side,Plank,Core-Stability,B,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_01530,"Pop, Float, Skip - Med Ball (Goblet)",Skip,Locomotion-Linear,A,,,Band_1,0-2,1.0,E2,,Zone_3,True,False
EX_01531,"Pop, Float, Skip - Med Ball Overhead",Skip,Locomotion-Linear,A,,,Band_1,0-2,1.0,E2,,Zone_3,True,False
EX_01532,Pop/Float Skip - Horizontal,Skip,Locomotion-Linear,A,,,Band_1,0-2,1.0,E2,,Zone_3,True,False
EX_01533,Pop/Float Skip - Vertical,Skip,Locomotion-Linear,A,,,Band_1,0-2,1.0,E2,,Zone_3,True,False
EX_01534,Powell Raise - Floor - DB,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_01535,Power Clean,Clean,Complex-Movement,D,,,Band_3,2-4,,E1,,"Zone_1,Zone_6",False,False
EX_01536,Power Clean - w/ Front Squat,Squat,Squat-Bilateral,B,,,Band_1,0-2,,E1,,Zone_6,False,False
EX_01537,Power Clean - w/ Power Position Hold,Clean,Complex-Movement,D,,,Band_3,2-4,,E1,,"Zone_1,Zone_6",False,False
EX_01538,Power Jump with Jump Rope,Jump,Plyometric-Landing,D,R2P1,,Band_3,2-4,1.0,E2,,Zone_3,True,False
EX_01539,Power Skip - Horizontal,Skip,Locomotion-Linear,A,,,Band_1,0-2,1.0,E2,,Zone_3,True,False
EX_01540,Power Skip - Vertical,Skip,Locomotion-Linear,A,,,Band_1,0-2,1.0,E2,,Zone_3,True,False
EX_01541,Power Snatch,Snatch,Other,A,,,Band_1,0-2,,E1,,Zone_2,False,False
EX_01542,Power Snatch - Power Position,Snatch,Other,A,,,Band_1,0-2,,E1,,Zone_2,False,False
EX_01543,Power Snatch - w/ Overhead Squat,Squat,Squat-Bilateral,B,,,Band_1,0-2,,E1,,Zone_6,False,False
EX_01544,Preacher Curl,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_01545,Preacher Curl - 1 Arm DB,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_01546,Press Double Arm from Tall Kneeling with CS,Press,Push-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01547,Press Single Arm from Single Leg Supported with One DB,Press,Push-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01548,Press Single Arm from Symmetrical Stance with Cable System,Press,Push-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01549,Press Up - Prone,Press,Push-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01550,Prone Arm Arc,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_01551,Prone As,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_01552,Prone Ms,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_01553,Prone Press Up with Bolster Assistance,Press,Push-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01554,"Prone, Mobility, Trunk Stability Pushup",Push,Push-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01555,Prone Snow Angels,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_01556,Prone T Raise,Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_01557,Prone T-Spine Rotation,Joint_Mobility,Joint-Rotation,A,,,Band_0,0-0,,E0,,Zone_8,False,False
EX_01558,Protraction and Retraction - (Band Resistance),Other,Other,A,,,Band_1,0-2,,E0,,Zone_5,False,False
EX_01559,Pull Apart - Overhand (Band),Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01560,Pull Double Arm from Half Kneeling with Cable System,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01561,Pull Double Arm from Single Leg Supported with Cable System,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01562,Pull Double Arm from Split Stance with Cable System,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01563,Pull Double Arm from Symmetrical Stance with Cable System,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01564,Pull Double Arm from Tall Kneeling with Cable System,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01565,Pull Down - alternating low split cable,Row,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01566,Pull Down - Bent Over 1 Arm Cable,Row,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01567,Pull Down - Bent Over Alternating Cable,Row,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01568,Pull Down - Bent Over Alternating Tubing,Row,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01569,Pull Down - Bent Over Cable,Row,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01570,Pull Down - Bent Over Tubing,Row,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01571,Pull Down - Half Kneeling 1 Arm Cable,Row,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01572,Pull Down - Half Kneeling 1 Arm Cable (Iso Hold),Row,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01573,Pull Down - Half Kneeling Alternating cable,Row,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01574,Pull Down - Half Kneeling Cable,Row,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01575,Pull Down - Kneeling 1 Arm Cable,Row,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01576,Pull Down - Kneeling Alternating Cable,Row,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01577,Pull Down - Kneeling Cable,Row,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01578,Pull Down - Seated 1 Arm Cable,Row,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01579,Pull Down - Seated Alternating Cable,Row,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01580,Pull Down - Seated Cable,Row,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01581,Pull Down - Seated Straight Arm Cable,Row,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01582,Pull Down - Seated Tubing,Row,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01583,Pull Down - Standing Cable (Dynamic),Row,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01584,Pull Down - Standing Straight Arm Cable,Row,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01585,Pull Over to Crunch - Supine KB (Deadbug),Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01586,Pull Over to Crunch - Supine Plate (Deadbug),Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01587,Pull Over to Extension - Cable,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01588,Pull Over to Extension - Dumbbell,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01589,Pull Single Arm from Half Kneeling with Cable System,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01590,Pull Single Arm from Single Leg Supported with Cable System,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01591,Pull Single Arm from Single Leg with Cable System,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01592,Pull Single Arm from Split Stance Cable System,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01593,Pull Single Arm from Symmetrical Stance with Cable System,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01594,Pull Single Arm from Tall Kneeling with Cable System,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01595,Pull Up,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01596,Pull Up - 3 position Iso Hold,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01597,Pull Up - Assisted,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01598,Pull Up - Assisted (TRX),Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01599,Pull Up - Cable Assisted (Belt),Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01600,Pull Up - Cable Assisted (Vest),Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01601,Pull Up - Cable Resistance (Vest),Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01602,Pull Up - Eccentric,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01603,Pull Up - Iso Hold - 3 Position W Hip Flexion,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01604,Pull up - Narrow Overhand Grip,Row,Pull-Horizontal,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01605,Pull up - Overhand Grip,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01606,Pull Up - Towel Grip,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01607,Pull Up - TRX (Half Kneeling),Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01608,Pull Up - Underhand Grip,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01609,Pull Up - Weighted,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01610,Pull Up - Wide Overhand Grip,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01611,Pull-Apart (Band Resistance),Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01612,Pull-Up - Neutral Grip,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01613,Pullup Bar,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01614,Pull-up Assisted with FMT,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01615,Pull-up Narrow Grip,Row,Pull-Horizontal,B,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01616,Pull-up Wide Grip,Pull,Pull-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01617,Push Double Arm from Half Kneeling with Cable System,Push,Push-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01618,Push Double Arm from Single Leg Supported with Cable System,Push,Push-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01619,Push Double Arm from Single Leg with Cable System,Push,Push-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01620,Push Double Arm from Split Stance with Cable System,Push,Push-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
EX_01621,Push Double Arm from Symmetrical Stance with Cable System,Push,Push-Horizontal,C,,,Band_2,1-3,,E0,,"Zone_5,Zone_6",False,False
